"","ModuleID","Species","GeneID"
"11817",5606,"AEP","g17535"
"11818",5606,"OLI","R034740c0g1_i01"
"11819",5607,"AEP","g17540"
"11820",5607,"OLI","R023710c0g1_i01"
"11821",5608,"AEP","g17555"
"11822",5608,"OLI","R035734c0g1_i02"
"11823",5609,"AEP","g17566"
"11824",5609,"OLI","R035566c1g1_i01"
"11825",5610,"AEP","g17579"
"11826",5610,"OLI","R024689c0g1_i01"
"11827",5611,"AEP","g17589"
"11828",5611,"OLI","R036632c0g1_i02"
"11829",5612,"AEP","g17592"
"11830",5612,"OLI","R024977c0g1_i01"
"11831",5613,"AEP","g17602"
"11832",5613,"OLI","R035532c0g1_i01"
"11833",5614,"AEP","g17603"
"11834",5614,"OLI","R039192c2g3_i02"
"11835",5615,"AEP","g1762"
"11836",5615,"OLI","R037286c0g1_i01"
"11837",5616,"AEP","g17626"
"11838",5616,"OLI","R029553c0g1_i01"
"11839",5617,"AEP","g17635"
"11840",5617,"OLI","R039542c0g1_i04"
"11841",5618,"AEP","g17639"
"11842",5618,"OLI","R012932c0g1_i01"
"11843",5619,"AEP","g1765"
"11844",5619,"OLI","R031483c0g1_i01"
"11845",5620,"AEP","g17667"
"11846",5620,"AEP","g6624"
"11847",5620,"OLI","R032986c0g1_i01"
"11848",5621,"AEP","g17687"
"11849",5621,"OLI","R034833c0g1_i01"
"11850",5622,"AEP","g17689"
"11851",5622,"OLI","R031124c0g1_i01"
"11852",5623,"AEP","g17692"
"11853",5623,"OLI","R037683c0g1_i07"
"11854",5624,"AEP","g17708"
"11855",5624,"OLI","R030921c0g1_i01"
"11856",5625,"AEP","g1771"
"11857",5625,"OLI","R038310c0g7_i01"
"11858",5626,"AEP","g17719"
"11859",5626,"OLI","R075999c0g2_i01"
"11860",5627,"AEP","g17723"
"11861",5627,"OLI","R035544c0g1_i02"
"11862",5628,"AEP","g17730"
"11863",5628,"OLI","R028290c0g1_i01"
"11864",5629,"AEP","g17740"
"11865",5629,"OLI","R029424c0g1_i01"
"11866",5630,"AEP","g17751"
"11867",5630,"OLI","R035764c0g1_i01"
"11868",5631,"AEP","g13748"
"11869",5631,"AEP","g17753"
"11870",5631,"OLI","R034816c0g1_i01"
"11871",5632,"AEP","g17757"
"11872",5632,"OLI","R033026c0g1_i01"
"11873",5633,"AEP","g17767"
"11874",5633,"OLI","R037213c0g2_i01"
"11875",5634,"AEP","g17774"
"11876",5634,"OLI","R035012c0g1_i01"
"11877",5635,"AEP","g17783"
"11878",5635,"OLI","R006471c0g1_i01"
"11879",5636,"AEP","g17784"
"11880",5636,"OLI","R038067c1g3_i04"
"11881",5637,"AEP","g17787"
"11882",5637,"OLI","R027852c0g1_i01"
"11883",5638,"AEP","g17789"
"11884",5638,"OLI","R034537c0g1_i01"
"11885",5639,"AEP","g17796"
"11886",5639,"OLI","R035386c0g1_i01"
"11887",5640,"AEP","g17797"
"11888",5640,"OLI","R030140c0g1_i01"
"11889",5641,"AEP","g17799"
"11890",5641,"OLI","R031045c0g2_i03"
"11891",5642,"AEP","g17801"
"11892",5642,"OLI","R037610c0g2_i01"
"11893",5643,"AEP","g17804"
"11894",5643,"OLI","R038860c0g2_i03"
"11895",5644,"AEP","g1782"
"11896",5644,"OLI","R004357c0g1_i01"
"11897",5645,"AEP","g1783"
"11898",5645,"OLI","R028259c0g2_i01"
"11899",5646,"AEP","g1784"
"11900",5646,"OLI","R026753c0g1_i02"
"11901",5647,"AEP","g17846"
"11902",5647,"OLI","R023442c0g1_i01"
"11903",5648,"AEP","g17850"
"11904",5648,"OLI","R000288c0g1_i03"
"11905",5649,"AEP","g17851"
"11906",5649,"OLI","R038960c0g1_i01"
"11907",5650,"AEP","g17852"
"11908",5650,"OLI","R030800c0g1_i01"
"11909",5651,"AEP","g17864"
"11910",5651,"OLI","R033904c0g2_i05"
"11911",5652,"AEP","g17867"
"11912",5652,"OLI","R032717c0g1_i01"
"11913",5653,"AEP","g17894"
"11914",5653,"OLI","R034078c0g1_i01"
"11915",5654,"AEP","g17895"
"11916",5654,"OLI","R034598c0g1_i01"
"11917",5655,"AEP","g17929"
"11918",5655,"OLI","R040914c0g2_i04"
"11919",5656,"AEP","g17961"
"11920",5656,"OLI","R038658c2g2_i06"
"11921",5657,"AEP","g17976"
"11922",5657,"OLI","R040857c1g4_i02"
"11923",5658,"AEP","g17993"
"11924",5658,"OLI","R032507c0g1_i01"
"11925",5659,"AEP","g17997"
"11926",5659,"OLI","R038922c3g2_i03"
"11927",5660,"AEP","g18010"
"11928",5660,"OLI","R037377c0g1_i01"
"11929",5661,"AEP","g18015"
"11930",5661,"OLI","R032460c0g1_i01"
"11931",5662,"AEP","g18029"
"11932",5662,"OLI","R041197c3g4_i01"
"11933",5663,"AEP","g18039"
"11934",5663,"OLI","R029381c1g1_i01"
"11935",5664,"AEP","g18062"
"11936",5664,"OLI","R034393c0g1_i02"
"11937",5665,"AEP","g18064"
"11938",5665,"OLI","R038022c0g1_i01"
"11939",5666,"AEP","g18075"
"11940",5666,"OLI","R028468c0g2_i01"
"11941",5667,"AEP","g18086"
"11942",5667,"OLI","R040726c2g1_i03"
"11943",5668,"AEP","g18097"
"11944",5668,"OLI","R036824c0g2_i01"
"11945",5669,"AEP","g181"
"11946",5669,"OLI","R033156c0g1_i05"
"11947",5670,"AEP","g18100"
"11948",5670,"OLI","R029923c0g1_i02"
"11949",5671,"AEP","g18103"
"11950",5671,"OLI","R032874c0g1_i01"
"11951",5672,"AEP","g18119"
"11952",5672,"OLI","R033325c0g1_i01"
"11953",5673,"AEP","g18120"
"11954",5673,"OLI","R036833c0g1_i03"
"11955",5674,"AEP","g18145"
"11956",5674,"OLI","R041554c8g3_i02"
"11957",5675,"AEP","g18152"
"11958",5675,"OLI","R022711c0g1_i02"
"11959",5676,"AEP","g18155"
"11960",5676,"OLI","R039034c0g1_i03"
"11961",5677,"AEP","g1821"
"11962",5677,"OLI","R039209c3g5_i03"
"11963",5678,"AEP","g18212"
"11964",5678,"OLI","R037135c5g4_i01"
"11965",5679,"AEP","g18218"
"11966",5679,"OLI","R030337c0g1_i01"
"11967",5680,"AEP","g18221"
"11968",5680,"OLI","R031531c1g1_i01"
"11969",5681,"AEP","g18226"
"11970",5681,"OLI","R037099c0g1_i02"
"11971",5682,"AEP","g18228"
"11972",5682,"OLI","R040500c0g1_i01"
"11973",5683,"AEP","g1824"
"11974",5683,"OLI","R023157c0g2_i01"
"11975",5684,"AEP","g18247"
"11976",5684,"OLI","R040356c0g1_i01"
"11977",5685,"AEP","g18249"
"11978",5685,"OLI","R031218c0g1_i01"
"11979",5686,"AEP","g18250"
"11980",5686,"OLI","R033189c0g2_i02"
"11981",5687,"AEP","g18253"
"11982",5687,"OLI","R039877c0g1_i04"
"11983",5688,"AEP","g18292"
"11984",5688,"OLI","R030527c0g1_i02"
"11985",5689,"AEP","g18296"
"11986",5689,"OLI","R015123c0g1_i02"
"11987",5690,"AEP","g18297"
"11988",5690,"OLI","R018096c0g1_i01"
"11989",5691,"AEP","g18299"
"11990",5691,"OLI","R036966c0g1_i11"
"11991",5692,"AEP","g18301"
"11992",5692,"OLI","R035285c2g1_i01"
"11993",5693,"AEP","g18303"
"11994",5693,"OLI","R034844c0g2_i01"
"11995",5694,"AEP","g18304"
"11996",5694,"OLI","R029064c0g1_i01"
"11997",5695,"AEP","g18308"
"11998",5695,"OLI","R038823c0g1_i03"
"11999",5696,"AEP","g18311"
"12000",5696,"OLI","R025392c0g1_i07"
"12001",5697,"AEP","g18313"
"12002",5697,"OLI","R036841c0g1_i01"
"12003",5698,"AEP","g18318"
"12004",5698,"OLI","R032969c0g1_i02"
"12005",5699,"AEP","g18326"
"12006",5699,"OLI","R038665c0g1_i01"
"12007",5700,"AEP","g18327"
"12008",5700,"OLI","R025137c0g1_i01"
"12009",5701,"AEP","g18329"
"12010",5701,"OLI","R036489c1g1_i01"
"12011",5702,"AEP","g18330"
"12012",5702,"OLI","R034449c0g1_i06"
"12013",5703,"AEP","g18334"
"12014",5703,"OLI","R032330c0g1_i01"
"12015",5704,"AEP","g18336"
"12016",5704,"OLI","R038401c1g1_i02"
"12017",5705,"AEP","g18346"
"12018",5705,"OLI","R039623c0g1_i02"
"12019",5706,"AEP","g18354"
"12020",5706,"OLI","R031718c0g1_i01"
"12021",5707,"AEP","g18355"
"12022",5707,"OLI","R035947c0g2_i02"
"12023",5708,"AEP","g18356"
"12024",5708,"OLI","R031621c0g1_i01"
"12025",5709,"AEP","g18364"
"12026",5709,"OLI","R034139c0g1_i01"
"12027",5710,"AEP","g18366"
"12028",5710,"OLI","R029332c0g1_i02"
"12029",5711,"AEP","g18393"
"12030",5711,"OLI","R036230c0g1_i08"
"12031",5712,"AEP","g18400"
"12032",5712,"OLI","R031109c0g1_i01"
"12033",5713,"AEP","g18402"
"12034",5713,"OLI","R039725c1g1_i05"
"12035",5714,"AEP","g18406"
"12036",5714,"OLI","R022816c0g1_i01"
"12037",5715,"AEP","g18409"
"12038",5715,"OLI","R036784c0g1_i01"
"12039",5716,"AEP","g18412"
"12040",5716,"OLI","R031462c0g1_i01"
"12041",5717,"AEP","g18413"
"12042",5717,"OLI","R032757c0g1_i01"
"12043",5718,"AEP","g18419"
"12044",5718,"OLI","R036098c0g1_i01"
"12045",5719,"AEP","g18420"
"12046",5719,"OLI","R037705c0g1_i02"
"12047",5720,"AEP","g18430"
"12048",5720,"OLI","R037818c4g1_i02"
"12049",5721,"AEP","g18436"
"12050",5721,"OLI","R022415c0g1_i01"
"12051",5722,"AEP","g18439"
"12052",5722,"OLI","R031788c0g1_i01"
"12053",5723,"AEP","g18442"
"12054",5723,"OLI","R001632c0g1_i01"
"12055",5724,"AEP","g18444"
"12056",5724,"OLI","R014869c0g1_i01"
"12057",5725,"AEP","g18452"
"12058",5725,"OLI","R033800c0g1_i02"
"12059",5726,"AEP","g18466"
"12060",5726,"OLI","R034318c0g1_i01"
"12061",5727,"AEP","g18467"
"12062",5727,"OLI","R034474c0g2_i02"
"12063",5728,"AEP","g18470"
"12064",5728,"OLI","R032746c0g1_i04"
"12065",5729,"AEP","g18471"
"12066",5729,"OLI","R018558c0g2_i01"
"12067",5730,"AEP","g18475"
"12068",5730,"OLI","R035006c0g1_i02"
"12069",5731,"AEP","g18478"
"12070",5731,"OLI","R033706c0g1_i02"
"12071",5732,"AEP","g18479"
"12072",5732,"OLI","R030087c0g1_i03"
"12073",5733,"AEP","g18486"
"12074",5733,"OLI","R022500c0g2_i01"
"12075",5734,"AEP","g18492"
"12076",5734,"OLI","R036508c1g2_i02"
"12077",5735,"AEP","g18496"
"12078",5735,"OLI","R041297c4g1_i01"
"12079",5736,"AEP","g1850"
"12080",5736,"OLI","R034530c1g1_i01"
"12081",5737,"AEP","g18524"
"12082",5737,"OLI","R037299c0g1_i05"
"12083",5738,"AEP","g18528"
"12084",5738,"OLI","R014821c2g3_i01"
"12085",5739,"AEP","g18542"
"12086",5739,"OLI","R030212c0g1_i01"
"12087",5740,"AEP","g18546"
"12088",5740,"OLI","R038917c0g1_i03"
"12089",5741,"AEP","g18549"
"12090",5741,"OLI","R036255c0g1_i01"
"12091",5742,"AEP","g18553"
"12092",5742,"OLI","R035892c0g2_i01"
"12093",5743,"AEP","g18562"
"12094",5743,"OLI","R040956c1g1_i03"
"12095",5744,"AEP","g18565"
"12096",5744,"OLI","R035252c0g1_i01"
"12097",5745,"AEP","g18604"
"12098",5745,"OLI","R034785c1g1_i01"
"12099",5746,"AEP","g1867"
"12100",5746,"OLI","R035799c0g1_i01"
"12101",5747,"AEP","g1870"
"12102",5747,"OLI","R034588c0g1_i01"
"12103",5748,"AEP","g18701"
"12104",5748,"OLI","R024699c0g1_i01"
"12105",5749,"AEP","g18706"
"12106",5749,"OLI","R028605c0g1_i01"
"12107",5750,"AEP","g18711"
"12108",5750,"OLI","R031280c0g2_i01"
"12109",5751,"AEP","g18712"
"12110",5751,"OLI","R029357c0g1_i01"
"12111",5752,"AEP","g18732"
"12112",5752,"OLI","R031365c0g4_i01"
"12113",5753,"AEP","g1874"
"12114",5753,"OLI","R034076c0g3_i01"
"12115",5754,"AEP","g18743"
"12116",5754,"OLI","R040321c0g2_i01"
"12117",5755,"AEP","g18778"
"12118",5755,"OLI","R032117c0g1_i01"
"12119",5756,"AEP","g18781"
"12120",5756,"OLI","R031708c0g1_i02"
"12121",5757,"AEP","g18785"
"12122",5757,"OLI","R040012c1g5_i03"
"12123",5758,"AEP","g18806"
"12124",5758,"OLI","R038596c0g3_i01"
"12125",5759,"AEP","g18807"
"12126",5759,"OLI","R031796c0g1_i01"
"12127",5760,"AEP","g1881"
"12128",5760,"OLI","R028428c0g1_i01"
"12129",5761,"AEP","g18812"
"12130",5761,"OLI","R030920c0g1_i05"
"12131",5762,"AEP","g18813"
"12132",5762,"OLI","R037181c0g1_i01"
"12133",5763,"AEP","g18815"
"12134",5763,"OLI","R018839c0g1_i01"
"12135",5764,"AEP","g18818"
"12136",5764,"OLI","R030743c0g1_i01"
"12137",5765,"AEP","g18824"
"12138",5765,"OLI","R031688c0g1_i02"
"12139",5766,"AEP","g18831"
"12140",5766,"OLI","R039478c0g1_i01"
"12141",5767,"AEP","g1884"
"12142",5767,"OLI","R032812c0g1_i01"
"12143",5768,"AEP","g18841"
"12144",5768,"OLI","R039507c0g1_i02"
"12145",5769,"AEP","g18851"
"12146",5769,"OLI","R039246c0g2_i01"
"12147",5770,"AEP","g18869"
"12148",5770,"OLI","R033728c0g1_i01"
"12149",5771,"AEP","g18872"
"12150",5771,"OLI","R038026c0g2_i01"
"12151",5772,"AEP","g18878"
"12152",5772,"OLI","R036412c0g1_i02"
"12153",5773,"AEP","g18880"
"12154",5773,"OLI","R039516c0g1_i01"
"12155",5774,"AEP","g1889"
"12156",5774,"OLI","R041527c0g2_i01"
"12157",5775,"AEP","g18904"
"12158",5775,"OLI","R040709c0g2_i04"
"12159",5776,"AEP","g18914"
"12160",5776,"OLI","R025698c0g1_i01"
"12161",5777,"AEP","g18915"
"12162",5777,"OLI","R037269c0g1_i01"
"12163",5778,"AEP","g18917"
"12164",5778,"OLI","R023487c0g1_i01"
"12165",5779,"AEP","g18919"
"12166",5779,"OLI","R041570c4g1_i01"
"12167",5780,"AEP","g18920"
"12168",5780,"OLI","R010086c0g1_i01"
"12169",5781,"AEP","g18922"
"12170",5781,"OLI","R026800c0g1_i01"
"12171",5782,"AEP","g18937"
"12172",5782,"OLI","R035367c0g1_i02"
"12173",5783,"AEP","g18950"
"12174",5783,"OLI","R021751c0g1_i01"
"12175",5784,"AEP","g18951"
"12176",5784,"OLI","R001795c0g1_i02"
"12177",5785,"AEP","g18952"
"12178",5785,"OLI","R030754c0g2_i03"
"12179",5786,"AEP","g18960"
"12180",5786,"OLI","R035063c0g1_i02"
"12181",5787,"AEP","g18962"
"12182",5787,"OLI","R033292c0g1_i01"
"12183",5788,"AEP","g18963"
"12184",5788,"OLI","R032659c0g1_i01"
"12185",5789,"AEP","g18969"
"12186",5789,"OLI","R033221c0g1_i01"
"12187",5790,"AEP","g18972"
"12188",5790,"OLI","R036517c0g2_i02"
"12189",5791,"AEP","g18979"
"12190",5791,"OLI","R037148c0g2_i01"
"12191",5792,"AEP","g18986"
"12192",5792,"OLI","R032444c1g1_i01"
"12193",5793,"AEP","g18989"
"12194",5793,"OLI","R030294c0g1_i02"
"12195",5794,"AEP","g18990"
"12196",5794,"OLI","R035894c0g1_i01"
"12197",5795,"AEP","g18994"
"12198",5795,"OLI","R030117c0g2_i09"
"12199",5796,"AEP","g190"
"12200",5796,"OLI","R033724c0g1_i02"
"12201",5797,"AEP","g19010"
"12202",5797,"OLI","R007649c0g2_i01"
"12203",5798,"AEP","g19020"
"12204",5798,"OLI","R024680c0g1_i01"
"12205",5799,"AEP","g19025"
"12206",5799,"OLI","R034129c0g1_i02"
"12207",5800,"AEP","g19026"
"12208",5800,"OLI","R034050c0g1_i02"
"12209",5801,"AEP","g1903"
"12210",5801,"OLI","R033115c0g1_i04"
"12211",5802,"AEP","g19073"
"12212",5802,"OLI","R031088c1g3_i01"
"12213",5803,"AEP","g19077"
"12214",5803,"OLI","R036429c0g1_i01"
"12215",5804,"AEP","g19082"
"12216",5804,"OLI","R037534c0g1_i01"
"12217",5805,"AEP","g19087"
"12218",5805,"OLI","R031670c0g2_i01"
"12219",5806,"AEP","g19108"
"12220",5806,"OLI","R036738c0g1_i03"
"12221",5807,"AEP","g19111"
"12222",5807,"OLI","R031340c0g1_i01"
"12223",5808,"AEP","g19112"
"12224",5808,"OLI","R035921c0g1_i01"
"12225",5809,"AEP","g19119"
"12226",5809,"OLI","R038699c0g1_i04"
"12227",5810,"AEP","g19123"
"12228",5810,"AEP","g5985"
"12229",5810,"OLI","R041283c0g1_i03"
"12230",5811,"AEP","g19128"
"12231",5811,"OLI","R033816c0g2_i01"
"12232",5812,"AEP","g19134"
"12233",5812,"OLI","R034315c0g2_i01"
"12234",5813,"AEP","g19136"
"12235",5813,"OLI","R023494c0g1_i03"
"12236",5814,"AEP","g19151"
"12237",5814,"OLI","R026487c0g1_i02"
"12238",5815,"AEP","g19154"
"12239",5815,"OLI","R040134c0g1_i04"
"12240",5816,"AEP","g19155"
"12241",5816,"OLI","R033756c0g1_i01"
"12242",5817,"AEP","g19164"
"12243",5817,"OLI","R035142c0g1_i02"
"12244",5818,"AEP","g19165"
"12245",5818,"OLI","R040457c3g8_i02"
"12246",5819,"AEP","g19170"
"12247",5819,"OLI","R037277c5g3_i08"
"12248",5820,"AEP","g19172"
"12249",5820,"OLI","R032217c0g1_i02"
"12250",5821,"AEP","g19179"
"12251",5821,"OLI","R020034c0g1_i01"
"12252",5822,"AEP","g19183"
"12253",5822,"OLI","R006987c0g1_i01"
"12254",5823,"AEP","g19184"
"12255",5823,"OLI","R067819c0g1_i01"
"12256",5824,"AEP","g19187"
"12257",5824,"OLI","R032587c0g2_i03"
"12258",5825,"AEP","g19190"
"12259",5825,"OLI","R036783c0g2_i03"
"12260",5826,"AEP","g19201"
"12261",5826,"OLI","R031704c0g1_i01"
"12262",5827,"AEP","g19206"
"12263",5827,"OLI","R028908c0g1_i01"
"12264",5828,"AEP","g19211"
"12265",5828,"OLI","R030521c1g1_i01"
"12266",5829,"AEP","g19215"
"12267",5829,"OLI","R026888c0g1_i01"
"12268",5830,"AEP","g19216"
"12269",5830,"OLI","R036710c0g1_i01"
"12270",5831,"AEP","g19231"
"12271",5831,"OLI","R031244c0g1_i01"
"12272",5832,"AEP","g19236"
"12273",5832,"OLI","R031197c0g1_i01"
"12274",5833,"AEP","g1924"
"12275",5833,"OLI","R003173c0g1_i01"
"12276",5834,"AEP","g19252"
"12277",5834,"OLI","R023753c0g1_i01"
"12278",5835,"AEP","g19254"
"12279",5835,"OLI","R022511c0g1_i01"
"12280",5836,"AEP","g19274"
"12281",5836,"OLI","R038836c0g1_i03"
"12282",5837,"AEP","g19275"
"12283",5837,"OLI","R039213c0g3_i01"
"12284",5838,"AEP","g19284"
"12285",5838,"OLI","R037812c0g2_i01"
"12286",5839,"AEP","g19287"
"12287",5839,"OLI","R029415c0g1_i03"
"12288",5840,"AEP","g19288"
"12289",5840,"OLI","R037806c0g1_i03"
"12290",5841,"AEP","g19290"
"12291",5841,"OLI","R039273c0g1_i03"
"12292",5842,"AEP","g19291"
"12293",5842,"OLI","R036174c0g1_i02"
"12294",5843,"AEP","g19294"
"12295",5843,"OLI","R050163c0g1_i01"
"12296",5844,"AEP","g19302"
"12297",5844,"OLI","R030555c0g1_i02"
"12298",5845,"AEP","g19303"
"12299",5845,"OLI","R040151c3g1_i01"
"12300",5846,"AEP","g19304"
"12301",5846,"OLI","R026302c0g1_i01"
"12302",5847,"AEP","g19307"
"12303",5847,"OLI","R035829c0g1_i01"
"12304",5848,"AEP","g19315"
"12305",5848,"OLI","R031549c0g1_i01"
"12306",5849,"AEP","g19325"
"12307",5849,"OLI","R039958c0g1_i06"
"12308",5850,"AEP","g19327"
"12309",5850,"OLI","R038490c0g1_i02"
"12310",5851,"AEP","g19333"
"12311",5851,"OLI","R038587c0g1_i06"
"12312",5852,"AEP","g19339"
"12313",5852,"OLI","R028499c0g1_i04"
"12314",5853,"AEP","g19340"
"12315",5853,"OLI","R041265c0g1_i01"
"12316",5854,"AEP","g19345"
"12317",5854,"OLI","R036925c0g1_i02"
"12318",5855,"AEP","g19353"
"12319",5855,"OLI","R033160c0g1_i01"
"12320",5856,"AEP","g19356"
"12321",5856,"OLI","R022796c0g1_i01"
"12322",5857,"AEP","g19358"
"12323",5857,"OLI","R017997c0g2_i01"
"12324",5858,"AEP","g1936"
"12325",5858,"OLI","R031576c0g1_i05"
"12326",5859,"AEP","g19360"
"12327",5859,"OLI","R026856c0g1_i03"
"12328",5860,"AEP","g19361"
"12329",5860,"OLI","R036577c0g1_i01"
"12330",5861,"AEP","g19362"
"12331",5861,"OLI","R022936c0g1_i03"
"12332",5862,"AEP","g19386"
"12333",5862,"OLI","R033206c0g1_i01"
"12334",5863,"AEP","g19390"
"12335",5863,"OLI","R005002c0g1_i01"
"12336",5864,"AEP","g19404"
"12337",5864,"OLI","R035714c0g1_i01"
"12338",5865,"AEP","g1941"
"12339",5865,"OLI","R037315c0g1_i01"
"12340",5866,"AEP","g19410"
"12341",5866,"OLI","R033664c0g1_i06"
"12342",5867,"AEP","g19413"
"12343",5867,"OLI","R036801c0g1_i01"
"12344",5868,"AEP","g19414"
"12345",5868,"OLI","R031286c0g1_i01"
"12346",5869,"AEP","g19421"
"12347",5869,"OLI","R037134c1g1_i01"
"12348",5870,"AEP","g19431"
"12349",5870,"OLI","R028776c0g1_i01"
"12350",5871,"AEP","g19443"
"12351",5871,"OLI","R029406c0g1_i01"
"12352",5872,"AEP","g19444"
"12353",5872,"OLI","R031895c0g1_i01"
"12354",5873,"AEP","g19445"
"12355",5873,"OLI","R032835c0g1_i03"
"12356",5874,"AEP","g19447"
"12357",5874,"OLI","R033619c0g1_i03"
"12358",5875,"AEP","g19454"
"12359",5875,"OLI","R037032c0g1_i01"
"12360",5876,"AEP","g1946"
"12361",5876,"OLI","R034903c0g1_i05"
"12362",5877,"AEP","g19480"
"12363",5877,"OLI","R038661c1g1_i01"
"12364",5878,"AEP","g19492"
"12365",5878,"OLI","R040601c0g1_i02"
"12366",5879,"AEP","g19494"
"12367",5879,"OLI","R029076c0g1_i01"
"12368",5880,"AEP","g195"
"12369",5880,"OLI","R026017c0g1_i01"
"12370",5881,"AEP","g19501"
"12371",5881,"OLI","R033278c0g1_i01"
"12372",5882,"AEP","g19503"
"12373",5882,"OLI","R035998c0g1_i06"
"12374",5883,"AEP","g19508"
"12375",5883,"OLI","R036427c0g1_i01"
"12376",5884,"AEP","g1952"
"12377",5884,"OLI","R028766c0g1_i01"
"12378",5885,"AEP","g19524"
"12379",5885,"OLI","R028438c0g1_i02"
"12380",5886,"AEP","g19532"
"12381",5886,"OLI","R038634c1g1_i01"
"12382",5887,"AEP","g19543"
"12383",5887,"OLI","R038107c0g1_i05"
"12384",5888,"AEP","g19547"
"12385",5888,"OLI","R030815c0g1_i01"
"12386",5889,"AEP","g19551"
"12387",5889,"OLI","R041205c8g3_i01"
"12388",5890,"AEP","g19567"
"12389",5890,"OLI","R030708c0g2_i07"
"12390",5891,"AEP","g19568"
"12391",5891,"OLI","R033789c0g1_i01"
"12392",5892,"AEP","g19577"
"12393",5892,"OLI","R015762c0g1_i01"
"12394",5893,"AEP","g19582"
"12395",5893,"OLI","R015697c0g1_i01"
"12396",5894,"AEP","g19583"
"12397",5894,"OLI","R029887c0g1_i01"
"12398",5895,"AEP","g19584"
"12399",5895,"OLI","R018918c0g1_i01"
"12400",5896,"AEP","g19595"
"12401",5896,"OLI","R036123c0g1_i01"
"12402",5897,"AEP","g19596"
"12403",5897,"OLI","R031461c0g1_i01"
"12404",5898,"AEP","g19603"
"12405",5898,"OLI","R038212c0g2_i02"
"12406",5899,"AEP","g19605"
"12407",5899,"OLI","R020333c0g1_i02"
"12408",5900,"AEP","g19615"
"12409",5900,"OLI","R031025c1g1_i01"
"12410",5901,"AEP","g19617"
"12411",5901,"OLI","R038444c0g1_i01"
"12412",5902,"AEP","g1962"
"12413",5902,"OLI","R038597c0g1_i01"
"12414",5903,"AEP","g1963"
"12415",5903,"OLI","R039363c0g1_i03"
"12416",5904,"AEP","g19630"
"12417",5904,"OLI","R033216c0g3_i01"
"12418",5905,"AEP","g1967"
"12419",5905,"OLI","R034128c0g1_i02"
"12420",5906,"AEP","g19671"
"12421",5906,"OLI","R026459c0g1_i01"
"12422",5907,"AEP","g19672"
"12423",5907,"OLI","R039223c1g1_i02"
"12424",5908,"AEP","g19676"
"12425",5908,"OLI","R029194c0g1_i01"
"12426",5909,"AEP","g19677"
"12427",5909,"OLI","R025082c0g1_i01"
"12428",5910,"AEP","g19684"
"12429",5910,"OLI","R030069c0g1_i01"
"12430",5911,"AEP","g19686"
"12431",5911,"OLI","R039681c0g2_i01"
"12432",5912,"AEP","g19687"
"12433",5912,"OLI","R032526c0g4_i01"
"12434",5913,"AEP","g19691"
"12435",5913,"OLI","R034641c0g1_i01"
"12436",5914,"AEP","g19692"
"12437",5914,"OLI","R028629c0g1_i04"
"12438",5915,"AEP","g19693"
"12439",5915,"OLI","R028715c0g3_i01"
"12440",5916,"AEP","g19716"
"12441",5916,"OLI","R034820c0g2_i07"
"12442",5917,"AEP","g1972"
"12443",5917,"OLI","R040947c0g1_i01"
"12444",5918,"AEP","g1973"
"12445",5918,"OLI","R036704c0g1_i01"
"12446",5919,"AEP","g1974"
"12447",5919,"OLI","R038298c0g1_i09"
"12448",5920,"AEP","g19741"
"12449",5920,"OLI","R036754c0g1_i01"
"12450",5921,"AEP","g19747"
"12451",5921,"OLI","R039137c3g2_i06"
"12452",5922,"AEP","g19748"
"12453",5922,"OLI","R031672c0g2_i04"
"12454",5923,"AEP","g19749"
"12455",5923,"OLI","R023743c0g1_i01"
"12456",5924,"AEP","g1976"
"12457",5924,"OLI","R032930c0g1_i01"
"12458",5925,"AEP","g19761"
"12459",5925,"OLI","R037645c0g2_i01"
"12460",5926,"AEP","g19768"
"12461",5926,"OLI","R032755c1g1_i01"
"12462",5927,"AEP","g19769"
"12463",5927,"OLI","R036425c0g1_i02"
"12464",5928,"AEP","g1977"
"12465",5928,"OLI","R023912c0g1_i01"
"12466",5929,"AEP","g19771"
"12467",5929,"OLI","R034931c0g1_i01"
"12468",5930,"AEP","g19776"
"12469",5930,"OLI","R021700c0g1_i01"
"12470",5931,"AEP","g19781"
"12471",5931,"OLI","R036896c0g1_i02"
"12472",5932,"AEP","g19787"
"12473",5932,"OLI","R026263c0g1_i02"
"12474",5933,"AEP","g1979"
"12475",5933,"OLI","R034586c0g1_i01"
"12476",5934,"AEP","g1981"
"12477",5934,"OLI","R027649c0g1_i01"
"12478",5935,"AEP","g19818"
"12479",5935,"OLI","R029050c0g3_i02"
"12480",5936,"AEP","g19820"
"12481",5936,"OLI","R037508c0g1_i01"
"12482",5937,"AEP","g19831"
"12483",5937,"OLI","R036806c0g2_i02"
"12484",5938,"AEP","g19857"
"12485",5938,"OLI","R037862c0g1_i01"
"12486",5939,"AEP","g19858"
"12487",5939,"OLI","R038172c0g1_i01"
"12488",5940,"AEP","g1986"
"12489",5940,"OLI","R034901c0g1_i04"
"12490",5941,"AEP","g1987"
"12491",5941,"OLI","R023215c0g1_i01"
"12492",5942,"AEP","g19876"
"12493",5942,"OLI","R002614c0g1_i01"
"12494",5943,"AEP","g1988"
"12495",5943,"OLI","R033326c0g2_i01"
"12496",5944,"AEP","g19880"
"12497",5944,"OLI","R034908c0g1_i01"
"12498",5945,"AEP","g19892"
